symbol;company;purpose;bm_desc;date
AKG;Akg Exim Limited;Other business matters;To consider other business matters;22-Aug-2024
APLLTD;Alembic Pharmaceuticals Limited;Financial Results;To consider and approve the financial results for the period ended Jun 30, 2024;22-Aug-2024
CHEMCON;Chemcon Speciality Chemicals Limited;Other business matters;To consider other business matters;22-Aug-2024
FEDFINA;Fedbank Financial Services Limited;Fund Raising;To consider Fund Raising;22-Aug-2024
NUCLEUS;Nucleus Software Exports Limited;Buyback/Other business matters;To consider buyback for equity shares and other business matters;22-Aug-2024
POWERMECH;Power Mech Projects Limited;Bonus/Other business matters;To consider bonus and other business matters;22-Aug-2024
SHAH;Shah Metacorp Limited;Other business matters;To consider other business matters;22-Aug-2024
VARDMNPOLY;Vardhman Polytex Limited;Other business matters;to consider and approve the various matters in connection with the Rights Issue, including the specific terms of the Rights Issue, such as the determination of the Rights Issue price, rights entitlement ratio etc.;22-Aug-2024
WEL;Wonder Electricals Limited;Stock Split;To consider stock split of equity shares;22-Aug-2024
