symbol;company;purpose;bm_desc;date
AJOONI;Ajooni Biotech Limited;Other business matters;To consider other business matters;16-Aug-2024
SHEKHAWATI;Shekhawati Industries Limited;Other business matters;1) this is to inform you that a meeting of the Board of Directors of the Company will be held on Friday, 16th August, 2024 at 12.00 p.m. at Corporate Office of the Company at Express Zone,  A  Wing, Unit No. 1102 & 1103, 11th Floor, Patel Vatika, Off Western Express Highway, Malad (East), Mumbai   400 097 to consider the following business:  1) To fix the  Record Date  for taking record of the Members of the Company for the purpose of consolidation of the equity shares of the Company (1 fully paid up equity shares of face value of Rs. 1/- each into 1 fully paid up equity share of face value of Rs. 10/- each).2) To deliberate upon any other matter with the permission of the Chairman;16-Aug-2024
